,date,country,confirmed,recovered,deaths,country_code
14054,3/9/20,Sierra Leone,0.0,0.0,0.0,SLE
14055,3/10/20,Sierra Leone,0.0,0.0,0.0,SLE
14056,3/11/20,Sierra Leone,0.0,0.0,0.0,SLE
14057,3/12/20,Sierra Leone,0.0,0.0,0.0,SLE
14058,3/13/20,Sierra Leone,0.0,0.0,0.0,SLE
14059,3/14/20,Sierra Leone,0.0,0.0,0.0,SLE
14060,3/15/20,Sierra Leone,0.0,0.0,0.0,SLE
14061,3/16/20,Sierra Leone,0.0,0.0,0.0,SLE
14062,3/17/20,Sierra Leone,0.0,0.0,0.0,SLE
14063,3/18/20,Sierra Leone,0.0,0.0,0.0,SLE
14064,3/19/20,Sierra Leone,0.0,0.0,0.0,SLE
14065,3/20/20,Sierra Leone,0.0,0.0,0.0,SLE
14066,3/21/20,Sierra Leone,0.0,0.0,0.0,SLE
14067,3/22/20,Sierra Leone,0.0,0.0,0.0,SLE
14068,3/23/20,Sierra Leone,0.0,0.0,0.0,SLE
14069,3/24/20,Sierra Leone,0.0,0.0,0.0,SLE
14070,3/25/20,Sierra Leone,0.0,0.0,0.0,SLE
14071,3/26/20,Sierra Leone,0.0,0.0,0.0,SLE
14072,3/27/20,Sierra Leone,0.0,0.0,0.0,SLE
14073,3/28/20,Sierra Leone,0.0,0.0,0.0,SLE
14074,3/29/20,Sierra Leone,0.0,0.0,0.0,SLE
14075,3/30/20,Sierra Leone,0.0,0.0,0.0,SLE
14076,3/31/20,Sierra Leone,1.0,0.0,0.0,SLE
14077,4/1/20,Sierra Leone,1.0,0.0,0.0,SLE
14078,4/2/20,Sierra Leone,0.0,0.0,0.0,SLE
14079,4/3/20,Sierra Leone,0.0,0.0,0.0,SLE
14080,4/4/20,Sierra Leone,2.0,0.0,0.0,SLE
14081,4/5/20,Sierra Leone,2.0,0.0,0.0,SLE
14082,4/6/20,Sierra Leone,0.0,0.0,0.0,SLE
14083,4/7/20,Sierra Leone,0.0,0.0,0.0,SLE
14084,4/8/20,Sierra Leone,1.0,0.0,0.0,SLE
14085,4/9/20,Sierra Leone,0.0,0.0,0.0,SLE
14086,4/10/20,Sierra Leone,1.0,0.0,0.0,SLE
14087,4/11/20,Sierra Leone,0.0,0.0,0.0,SLE
14088,4/12/20,Sierra Leone,2.0,0.0,0.0,SLE
14089,4/13/20,Sierra Leone,0.0,0.0,0.0,SLE
14090,4/14/20,Sierra Leone,1.0,0.0,0.0,SLE
14091,4/15/20,Sierra Leone,2.0,0.0,0.0,SLE
14092,4/16/20,Sierra Leone,2.0,0.0,0.0,SLE
14093,4/17/20,Sierra Leone,11.0,0.0,0.0,SLE
14094,1/22/20,Singapore,0.0,0.0,0.0,SGP
14095,1/23/20,Singapore,1.0,0.0,0.0,SGP
14096,1/24/20,Singapore,2.0,0.0,0.0,SGP
14097,1/25/20,Singapore,0.0,0.0,0.0,SGP
14098,1/26/20,Singapore,1.0,0.0,0.0,SGP
14099,1/27/20,Singapore,1.0,0.0,0.0,SGP
14100,1/28/20,Singapore,2.0,0.0,0.0,SGP
14101,1/29/20,Singapore,0.0,0.0,0.0,SGP
14102,1/30/20,Singapore,3.0,0.0,0.0,SGP
14103,1/31/20,Singapore,3.0,0.0,0.0,SGP
14104,2/1/20,Singapore,3.0,0.0,0.0,SGP
14105,2/2/20,Singapore,2.0,0.0,0.0,SGP
14106,2/3/20,Singapore,0.0,0.0,0.0,SGP
14107,2/4/20,Singapore,6.0,0.0,0.0,SGP
14108,2/5/20,Singapore,4.0,0.0,0.0,SGP
14109,2/6/20,Singapore,0.0,0.0,0.0,SGP
14110,2/7/20,Singapore,2.0,0.0,0.0,SGP
14111,2/8/20,Singapore,3.0,2.0,0.0,SGP
14112,2/9/20,Singapore,7.0,0.0,0.0,SGP
14113,2/10/20,Singapore,5.0,0.0,0.0,SGP
14114,2/11/20,Singapore,2.0,7.0,0.0,SGP
14115,2/12/20,Singapore,3.0,6.0,0.0,SGP
14116,2/13/20,Singapore,8.0,0.0,0.0,SGP
14117,2/14/20,Singapore,9.0,2.0,0.0,SGP
14118,2/15/20,Singapore,5.0,1.0,0.0,SGP
14119,2/16/20,Singapore,3.0,0.0,0.0,SGP
14120,2/17/20,Singapore,2.0,6.0,0.0,SGP
14121,2/18/20,Singapore,4.0,5.0,0.0,SGP
14122,2/19/20,Singapore,3.0,5.0,0.0,SGP
14123,2/20/20,Singapore,0.0,0.0,0.0,SGP
14124,2/21/20,Singapore,1.0,3.0,0.0,SGP
14125,2/22/20,Singapore,0.0,0.0,0.0,SGP
14126,2/23/20,Singapore,4.0,14.0,0.0,SGP
14127,2/24/20,Singapore,0.0,0.0,0.0,SGP
14128,2/25/20,Singapore,2.0,2.0,0.0,SGP
14129,2/26/20,Singapore,2.0,9.0,0.0,SGP
14130,2/27/20,Singapore,0.0,0.0,0.0,SGP
14131,2/28/20,Singapore,0.0,0.0,0.0,SGP
14132,2/29/20,Singapore,9.0,10.0,0.0,SGP
14133,3/1/20,Singapore,4.0,0.0,0.0,SGP
14134,3/2/20,Singapore,2.0,6.0,0.0,SGP
14135,3/3/20,Singapore,2.0,0.0,0.0,SGP
14136,3/4/20,Singapore,0.0,0.0,0.0,SGP
14137,3/5/20,Singapore,7.0,0.0,0.0,SGP
14138,3/6/20,Singapore,13.0,0.0,0.0,SGP
14139,3/7/20,Singapore,8.0,0.0,0.0,SGP
14140,3/8/20,Singapore,12.0,0.0,0.0,SGP
14141,3/9/20,Singapore,0.0,0.0,0.0,SGP
14142,3/10/20,Singapore,10.0,0.0,0.0,SGP
14143,3/11/20,Singapore,18.0,18.0,0.0,SGP
14144,3/12/20,Singapore,0.0,0.0,0.0,SGP
14145,3/13/20,Singapore,22.0,1.0,0.0,SGP
14146,3/14/20,Singapore,12.0,8.0,0.0,SGP
14147,3/15/20,Singapore,14.0,0.0,0.0,SGP
14148,3/16/20,Singapore,17.0,4.0,0.0,SGP
14149,3/17/20,Singapore,23.0,5.0,0.0,SGP
14150,3/18/20,Singapore,47.0,0.0,0.0,SGP
14151,3/19/20,Singapore,32.0,0.0,0.0,SGP
14152,3/20/20,Singapore,40.0,10.0,0.0,SGP
14153,3/21/20,Singapore,47.0,16.0,2.0,SGP
14154,3/22/20,Singapore,23.0,4.0,0.0,SGP
14155,3/23/20,Singapore,54.0,0.0,0.0,SGP
14156,3/24/20,Singapore,49.0,12.0,0.0,SGP
14157,3/25/20,Singapore,73.0,4.0,0.0,SGP
14158,3/26/20,Singapore,52.0,12.0,0.0,SGP
14159,3/27/20,Singapore,49.0,11.0,0.0,SGP
14160,3/28/20,Singapore,70.0,15.0,0.0,SGP
14161,3/29/20,Singapore,42.0,14.0,1.0,SGP
14162,3/30/20,Singapore,35.0,16.0,0.0,SGP
14163,3/31/20,Singapore,47.0,12.0,0.0,SGP
14164,4/1/20,Singapore,74.0,5.0,0.0,SGP
14165,4/2/20,Singapore,49.0,21.0,1.0,SGP
14166,4/3/20,Singapore,65.0,16.0,1.0,SGP
14167,4/4/20,Singapore,75.0,15.0,1.0,SGP
14168,4/5/20,Singapore,120.0,23.0,0.0,SGP
14169,4/6/20,Singapore,66.0,24.0,0.0,SGP
14170,4/7/20,Singapore,106.0,33.0,0.0,SGP
14171,4/8/20,Singapore,142.0,29.0,0.0,SGP
14172,4/9/20,Singapore,287.0,54.0,0.0,SGP
14173,4/10/20,Singapore,198.0,32.0,1.0,SGP
14174,4/11/20,Singapore,191.0,36.0,1.0,SGP
14175,4/12/20,Singapore,233.0,32.0,0.0,SGP
14176,4/13/20,Singapore,386.0,26.0,1.0,SGP
14177,4/14/20,Singapore,334.0,25.0,1.0,SGP
14178,4/15/20,Singapore,447.0,41.0,0.0,SGP
14179,4/16/20,Singapore,728.0,31.0,0.0,SGP
14180,4/17/20,Singapore,623.0,25.0,1.0,SGP
14181,1/22/20,Sint Maarten,0.0,0.0,0.0,SXM
14182,1/23/20,Sint Maarten,0.0,0.0,0.0,SXM
14183,1/24/20,Sint Maarten,0.0,0.0,0.0,SXM
14184,1/25/20,Sint Maarten,0.0,0.0,0.0,SXM
14185,1/26/20,Sint Maarten,0.0,0.0,0.0,SXM
14186,1/27/20,Sint Maarten,0.0,0.0,0.0,SXM
14187,1/28/20,Sint Maarten,0.0,0.0,0.0,SXM
14188,1/29/20,Sint Maarten,0.0,0.0,0.0,SXM
14189,1/30/20,Sint Maarten,0.0,0.0,0.0,SXM
14190,1/31/20,Sint Maarten,0.0,0.0,0.0,SXM
14191,2/1/20,Sint Maarten,0.0,0.0,0.0,SXM
14192,2/2/20,Sint Maarten,0.0,0.0,0.0,SXM
14193,2/3/20,Sint Maarten,0.0,0.0,0.0,SXM
14194,2/4/20,Sint Maarten,0.0,0.0,0.0,SXM
14195,2/5/20,Sint Maarten,0.0,0.0,0.0,SXM
14196,2/6/20,Sint Maarten,0.0,0.0,0.0,SXM
14197,2/7/20,Sint Maarten,0.0,0.0,0.0,SXM
14198,2/8/20,Sint Maarten,0.0,0.0,0.0,SXM
14199,2/9/20,Sint Maarten,0.0,0.0,0.0,SXM
14200,2/10/20,Sint Maarten,0.0,0.0,0.0,SXM
14201,2/11/20,Sint Maarten,0.0,0.0,0.0,SXM
14202,2/12/20,Sint Maarten,0.0,0.0,0.0,SXM
14203,2/13/20,Sint Maarten,0.0,0.0,0.0,SXM
14204,2/14/20,Sint Maarten,0.0,0.0,0.0,SXM
14205,2/15/20,Sint Maarten,0.0,0.0,0.0,SXM
14206,2/16/20,Sint Maarten,0.0,0.0,0.0,SXM
14207,2/17/20,Sint Maarten,0.0,0.0,0.0,SXM
14208,2/18/20,Sint Maarten,0.0,0.0,0.0,SXM
14209,2/19/20,Sint Maarten,0.0,0.0,0.0,SXM
14210,2/20/20,Sint Maarten,0.0,0.0,0.0,SXM
14211,2/21/20,Sint Maarten,0.0,0.0,0.0,SXM
14212,2/22/20,Sint Maarten,0.0,0.0,0.0,SXM
14213,2/23/20,Sint Maarten,0.0,0.0,0.0,SXM
14214,2/24/20,Sint Maarten,0.0,0.0,0.0,SXM
14215,2/25/20,Sint Maarten,0.0,0.0,0.0,SXM
14216,2/26/20,Sint Maarten,0.0,0.0,0.0,SXM
14217,2/27/20,Sint Maarten,0.0,0.0,0.0,SXM
14218,2/28/20,Sint Maarten,0.0,0.0,0.0,SXM
14219,2/29/20,Sint Maarten,0.0,0.0,0.0,SXM
14220,3/1/20,Sint Maarten,0.0,0.0,0.0,SXM
14221,3/2/20,Sint Maarten,0.0,0.0,0.0,SXM
14222,3/3/20,Sint Maarten,0.0,0.0,0.0,SXM
14223,3/4/20,Sint Maarten,0.0,0.0,0.0,SXM
14224,3/5/20,Sint Maarten,0.0,0.0,0.0,SXM
14225,3/6/20,Sint Maarten,0.0,0.0,0.0,SXM
14226,3/7/20,Sint Maarten,0.0,0.0,0.0,SXM
14227,3/8/20,Sint Maarten,0.0,0.0,0.0,SXM
14228,3/9/20,Sint Maarten,0.0,0.0,0.0,SXM
14229,3/10/20,Sint Maarten,0.0,0.0,0.0,SXM
14230,3/11/20,Sint Maarten,0.0,0.0,0.0,SXM
14231,3/12/20,Sint Maarten,0.0,0.0,0.0,SXM
14232,3/13/20,Sint Maarten,0.0,0.0,0.0,SXM
14233,3/14/20,Sint Maarten,0.0,0.0,0.0,SXM
14234,3/15/20,Sint Maarten,0.0,0.0,0.0,SXM
14235,3/16/20,Sint Maarten,0.0,0.0,0.0,SXM
14236,3/17/20,Sint Maarten,0.0,0.0,0.0,SXM
14237,3/18/20,Sint Maarten,0.0,0.0,0.0,SXM
14238,3/19/20,Sint Maarten,0.0,0.0,0.0,SXM
14239,3/20/20,Sint Maarten,1.0,0.0,0.0,SXM
14240,3/21/20,Sint Maarten,0.0,0.0,0.0,SXM
14241,3/22/20,Sint Maarten,0.0,0.0,0.0,SXM
14242,3/23/20,Sint Maarten,1.0,0.0,0.0,SXM
14243,3/24/20,Sint Maarten,0.0,0.0,0.0,SXM
14244,3/25/20,Sint Maarten,1.0,0.0,0.0,SXM
14245,3/26/20,Sint Maarten,0.0,0.0,0.0,SXM
14246,3/27/20,Sint Maarten,0.0,0.0,0.0,SXM
14247,3/28/20,Sint Maarten,0.0,0.0,0.0,SXM
14248,3/29/20,Sint Maarten,3.0,0.0,0.0,SXM
14249,3/30/20,Sint Maarten,0.0,0.0,0.0,SXM
14250,3/31/20,Sint Maarten,0.0,0.0,0.0,SXM
14251,4/1/20,Sint Maarten,10.0,6.0,1.0,SXM
14252,4/2/20,Sint Maarten,2.0,0.0,0.0,SXM
14253,4/3/20,Sint Maarten,5.0,0.0,1.0,SXM
14254,4/4/20,Sint Maarten,0.0,0.0,2.0,SXM
14255,4/5/20,Sint Maarten,2.0,-5.0,0.0,SXM
14256,4/6/20,Sint Maarten,12.0,0.0,2.0,SXM
14257,4/7/20,Sint Maarten,3.0,0.0,0.0,SXM
14258,4/8/20,Sint Maarten,0.0,0.0,0.0,SXM
14259,4/9/20,Sint Maarten,3.0,0.0,0.0,SXM
14260,4/10/20,Sint Maarten,7.0,2.0,2.0,SXM
14261,4/11/20,Sint Maarten,0.0,2.0,1.0,SXM
14262,4/12/20,Sint Maarten,0.0,0.0,0.0,SXM
14263,4/13/20,Sint Maarten,0.0,0.0,0.0,SXM
14264,4/14/20,Sint Maarten,2.0,0.0,0.0,SXM
14265,4/15/20,Sint Maarten,1.0,0.0,0.0,SXM
14266,4/16/20,Sint Maarten,4.0,7.0,0.0,SXM
14267,4/17/20,Sint Maarten,0.0,0.0,0.0,SXM
14268,1/22/20,Slovakia,0.0,0.0,0.0,SVK
14269,1/23/20,Slovakia,0.0,0.0,0.0,SVK
14270,1/24/20,Slovakia,0.0,0.0,0.0,SVK
14271,1/25/20,Slovakia,0.0,0.0,0.0,SVK
14272,1/26/20,Slovakia,0.0,0.0,0.0,SVK
14273,1/27/20,Slovakia,0.0,0.0,0.0,SVK
14274,1/28/20,Slovakia,0.0,0.0,0.0,SVK
14275,1/29/20,Slovakia,0.0,0.0,0.0,SVK
14276,1/30/20,Slovakia,0.0,0.0,0.0,SVK
14277,1/31/20,Slovakia,0.0,0.0,0.0,SVK
14278,2/1/20,Slovakia,0.0,0.0,0.0,SVK
14279,2/2/20,Slovakia,0.0,0.0,0.0,SVK
14280,2/3/20,Slovakia,0.0,0.0,0.0,SVK
14281,2/4/20,Slovakia,0.0,0.0,0.0,SVK
14282,2/5/20,Slovakia,0.0,0.0,0.0,SVK
14283,2/6/20,Slovakia,0.0,0.0,0.0,SVK
14284,2/7/20,Slovakia,0.0,0.0,0.0,SVK
14285,2/8/20,Slovakia,0.0,0.0,0.0,SVK
14286,2/9/20,Slovakia,0.0,0.0,0.0,SVK
14287,2/10/20,Slovakia,0.0,0.0,0.0,SVK
14288,2/11/20,Slovakia,0.0,0.0,0.0,SVK
14289,2/12/20,Slovakia,0.0,0.0,0.0,SVK
14290,2/13/20,Slovakia,0.0,0.0,0.0,SVK
14291,2/14/20,Slovakia,0.0,0.0,0.0,SVK
14292,2/15/20,Slovakia,0.0,0.0,0.0,SVK
14293,2/16/20,Slovakia,0.0,0.0,0.0,SVK
14294,2/17/20,Slovakia,0.0,0.0,0.0,SVK
14295,2/18/20,Slovakia,0.0,0.0,0.0,SVK
14296,2/19/20,Slovakia,0.0,0.0,0.0,SVK
14297,2/20/20,Slovakia,0.0,0.0,0.0,SVK
14298,2/21/20,Slovakia,0.0,0.0,0.0,SVK
14299,2/22/20,Slovakia,0.0,0.0,0.0,SVK
14300,2/23/20,Slovakia,0.0,0.0,0.0,SVK
14301,2/24/20,Slovakia,0.0,0.0,0.0,SVK
14302,2/25/20,Slovakia,0.0,0.0,0.0,SVK
14303,2/26/20,Slovakia,0.0,0.0,0.0,SVK
14304,2/27/20,Slovakia,0.0,0.0,0.0,SVK
14305,2/28/20,Slovakia,0.0,0.0,0.0,SVK
14306,2/29/20,Slovakia,0.0,0.0,0.0,SVK
14307,3/1/20,Slovakia,0.0,0.0,0.0,SVK
14308,3/2/20,Slovakia,0.0,0.0,0.0,SVK
14309,3/3/20,Slovakia,0.0,0.0,0.0,SVK
14310,3/4/20,Slovakia,0.0,0.0,0.0,SVK
14311,3/5/20,Slovakia,0.0,0.0,0.0,SVK
14312,3/6/20,Slovakia,1.0,0.0,0.0,SVK
14313,3/7/20,Slovakia,0.0,0.0,0.0,SVK
14314,3/8/20,Slovakia,2.0,0.0,0.0,SVK
14315,3/9/20,Slovakia,0.0,0.0,0.0,SVK
14316,3/10/20,Slovakia,4.0,0.0,0.0,SVK
14317,3/11/20,Slovakia,3.0,0.0,0.0,SVK
14318,3/12/20,Slovakia,6.0,0.0,0.0,SVK
14319,3/13/20,Slovakia,16.0,0.0,0.0,SVK
14320,3/14/20,Slovakia,12.0,0.0,0.0,SVK
14321,3/15/20,Slovakia,10.0,0.0,0.0,SVK
14322,3/16/20,Slovakia,9.0,0.0,0.0,SVK
14323,3/17/20,Slovakia,9.0,0.0,0.0,SVK
14324,3/18/20,Slovakia,33.0,0.0,1.0,SVK
14325,3/19/20,Slovakia,18.0,0.0,0.0,SVK
14326,3/20/20,Slovakia,14.0,0.0,0.0,SVK
14327,3/21/20,Slovakia,41.0,0.0,0.0,SVK
14328,3/22/20,Slovakia,7.0,7.0,-1.0,SVK
14329,3/23/20,Slovakia,1.0,0.0,0.0,SVK
14330,3/24/20,Slovakia,18.0,0.0,0.0,SVK
14331,3/25/20,Slovakia,12.0,0.0,0.0,SVK
14332,3/26/20,Slovakia,10.0,-5.0,0.0,SVK
14333,3/27/20,Slovakia,43.0,0.0,0.0,SVK
14334,3/28/20,Slovakia,23.0,0.0,0.0,SVK
14335,3/29/20,Slovakia,22.0,0.0,0.0,SVK
14336,3/30/20,Slovakia,22.0,5.0,0.0,SVK
14337,3/31/20,Slovakia,27.0,-4.0,0.0,SVK
14338,4/1/20,Slovakia,37.0,0.0,1.0,SVK
14339,4/2/20,Slovakia,26.0,2.0,0.0,SVK
14340,4/3/20,Slovakia,24.0,5.0,0.0,SVK
14341,4/4/20,Slovakia,21.0,0.0,0.0,SVK
14342,4/5/20,Slovakia,14.0,0.0,0.0,SVK
14343,4/6/20,Slovakia,49.0,-2.0,1.0,SVK
14344,4/7/20,Slovakia,47.0,5.0,0.0,SVK
14345,4/8/20,Slovakia,101.0,3.0,0.0,SVK
14346,4/9/20,Slovakia,19.0,7.0,0.0,SVK
14347,4/10/20,Slovakia,14.0,0.0,0.0,SVK
14348,4/11/20,Slovakia,13.0,0.0,0.0,SVK
14349,4/12/20,Slovakia,14.0,0.0,0.0,SVK
14350,4/13/20,Slovakia,27.0,84.0,0.0,SVK
14351,4/14/20,Slovakia,66.0,6.0,0.0,SVK
14352,4/15/20,Slovakia,28.0,38.0,4.0,SVK
14353,4/16/20,Slovakia,114.0,16.0,2.0,SVK
14354,4/17/20,Slovakia,72.0,8.0,1.0,SVK
14355,1/22/20,Slovenia,0.0,0.0,0.0,SVN
14356,1/23/20,Slovenia,0.0,0.0,0.0,SVN
14357,1/24/20,Slovenia,0.0,0.0,0.0,SVN
14358,1/25/20,Slovenia,0.0,0.0,0.0,SVN
14359,1/26/20,Slovenia,0.0,0.0,0.0,SVN
14360,1/27/20,Slovenia,0.0,0.0,0.0,SVN
14361,1/28/20,Slovenia,0.0,0.0,0.0,SVN
14362,1/29/20,Slovenia,0.0,0.0,0.0,SVN
14363,1/30/20,Slovenia,0.0,0.0,0.0,SVN
14364,1/31/20,Slovenia,0.0,0.0,0.0,SVN
14365,2/1/20,Slovenia,0.0,0.0,0.0,SVN
14366,2/2/20,Slovenia,0.0,0.0,0.0,SVN
14367,2/3/20,Slovenia,0.0,0.0,0.0,SVN
14368,2/4/20,Slovenia,0.0,0.0,0.0,SVN
14369,2/5/20,Slovenia,0.0,0.0,0.0,SVN
14370,2/6/20,Slovenia,0.0,0.0,0.0,SVN
14371,2/7/20,Slovenia,0.0,0.0,0.0,SVN
14372,2/8/20,Slovenia,0.0,0.0,0.0,SVN
14373,2/9/20,Slovenia,0.0,0.0,0.0,SVN
14374,2/10/20,Slovenia,0.0,0.0,0.0,SVN
14375,2/11/20,Slovenia,0.0,0.0,0.0,SVN
14376,2/12/20,Slovenia,0.0,0.0,0.0,SVN
14377,2/13/20,Slovenia,0.0,0.0,0.0,SVN
14378,2/14/20,Slovenia,0.0,0.0,0.0,SVN
14379,2/15/20,Slovenia,0.0,0.0,0.0,SVN
14380,2/16/20,Slovenia,0.0,0.0,0.0,SVN
14381,2/17/20,Slovenia,0.0,0.0,0.0,SVN
14382,2/18/20,Slovenia,0.0,0.0,0.0,SVN
14383,2/19/20,Slovenia,0.0,0.0,0.0,SVN
14384,2/20/20,Slovenia,0.0,0.0,0.0,SVN
14385,2/21/20,Slovenia,0.0,0.0,0.0,SVN
14386,2/22/20,Slovenia,0.0,0.0,0.0,SVN
14387,2/23/20,Slovenia,0.0,0.0,0.0,SVN
14388,2/24/20,Slovenia,0.0,0.0,0.0,SVN
14389,2/25/20,Slovenia,0.0,0.0,0.0,SVN
14390,2/26/20,Slovenia,0.0,0.0,0.0,SVN
14391,2/27/20,Slovenia,0.0,0.0,0.0,SVN
14392,2/28/20,Slovenia,0.0,0.0,0.0,SVN
14393,2/29/20,Slovenia,0.0,0.0,0.0,SVN
14394,3/1/20,Slovenia,0.0,0.0,0.0,SVN
14395,3/2/20,Slovenia,0.0,0.0,0.0,SVN
14396,3/3/20,Slovenia,0.0,0.0,0.0,SVN
14397,3/4/20,Slovenia,0.0,0.0,0.0,SVN
14398,3/5/20,Slovenia,2.0,0.0,0.0,SVN
14399,3/6/20,Slovenia,5.0,0.0,0.0,SVN
14400,3/7/20,Slovenia,0.0,0.0,0.0,SVN
14401,3/8/20,Slovenia,9.0,0.0,0.0,SVN
14402,3/9/20,Slovenia,0.0,0.0,0.0,SVN
14403,3/10/20,Slovenia,15.0,0.0,0.0,SVN
14404,3/11/20,Slovenia,26.0,0.0,0.0,SVN
14405,3/12/20,Slovenia,32.0,0.0,0.0,SVN
14406,3/13/20,Slovenia,52.0,0.0,0.0,SVN
14407,3/14/20,Slovenia,40.0,0.0,1.0,SVN
14408,3/15/20,Slovenia,38.0,0.0,0.0,SVN
14409,3/16/20,Slovenia,34.0,0.0,0.0,SVN
14410,3/17/20,Slovenia,22.0,0.0,0.0,SVN
14411,3/18/20,Slovenia,0.0,0.0,0.0,SVN
14412,3/19/20,Slovenia,11.0,0.0,0.0,SVN
14413,3/20/20,Slovenia,55.0,0.0,0.0,SVN
14414,3/21/20,Slovenia,42.0,0.0,0.0,SVN
14415,3/22/20,Slovenia,31.0,0.0,1.0,SVN
14416,3/23/20,Slovenia,28.0,0.0,1.0,SVN
14417,3/24/20,Slovenia,38.0,0.0,1.0,SVN
14418,3/25/20,Slovenia,48.0,10.0,1.0,SVN
14419,3/26/20,Slovenia,34.0,0.0,1.0,SVN
14420,3/27/20,Slovenia,70.0,0.0,3.0,SVN
14421,3/28/20,Slovenia,52.0,0.0,0.0,SVN
14422,3/29/20,Slovenia,46.0,0.0,2.0,SVN
14423,3/30/20,Slovenia,26.0,0.0,0.0,SVN
14424,3/31/20,Slovenia,46.0,0.0,4.0,SVN
14425,4/1/20,Slovenia,39.0,0.0,0.0,SVN
14426,4/2/20,Slovenia,56.0,60.0,2.0,SVN
14427,4/3/20,Slovenia,37.0,0.0,3.0,SVN
14428,4/4/20,Slovenia,43.0,9.0,2.0,SVN
14429,4/5/20,Slovenia,20.0,0.0,6.0,SVN
14430,4/6/20,Slovenia,24.0,23.0,2.0,SVN
14431,4/7/20,Slovenia,38.0,0.0,6.0,SVN
14432,4/8/20,Slovenia,32.0,18.0,4.0,SVN
14433,4/9/20,Slovenia,33.0,8.0,3.0,SVN
14434,4/10/20,Slovenia,36.0,9.0,2.0,SVN
14435,4/11/20,Slovenia,28.0,11.0,5.0,SVN
14436,4/12/20,Slovenia,17.0,2.0,3.0,SVN
14437,4/13/20,Slovenia,7.0,2.0,2.0,SVN
14438,4/14/20,Slovenia,8.0,0.0,1.0,SVN
14439,4/15/20,Slovenia,28.0,13.0,5.0,SVN
14440,4/16/20,Slovenia,20.0,9.0,0.0,SVN
14441,4/17/20,Slovenia,36.0,0.0,5.0,SVN
14442,1/22/20,Somalia,0.0,0.0,0.0,SOM
14443,1/23/20,Somalia,0.0,0.0,0.0,SOM
14444,1/24/20,Somalia,0.0,0.0,0.0,SOM
14445,1/25/20,Somalia,0.0,0.0,0.0,SOM
14446,1/26/20,Somalia,0.0,0.0,0.0,SOM
14447,1/27/20,Somalia,0.0,0.0,0.0,SOM
14448,1/28/20,Somalia,0.0,0.0,0.0,SOM
14449,1/29/20,Somalia,0.0,0.0,0.0,SOM
14450,1/30/20,Somalia,0.0,0.0,0.0,SOM
14451,1/31/20,Somalia,0.0,0.0,0.0,SOM
14452,2/1/20,Somalia,0.0,0.0,0.0,SOM
14453,2/2/20,Somalia,0.0,0.0,0.0,SOM
14454,2/3/20,Somalia,0.0,0.0,0.0,SOM
14455,2/4/20,Somalia,0.0,0.0,0.0,SOM
14456,2/5/20,Somalia,0.0,0.0,0.0,SOM
14457,2/6/20,Somalia,0.0,0.0,0.0,SOM
14458,2/7/20,Somalia,0.0,0.0,0.0,SOM
14459,2/8/20,Somalia,0.0,0.0,0.0,SOM
14460,2/9/20,Somalia,0.0,0.0,0.0,SOM
14461,2/10/20,Somalia,0.0,0.0,0.0,SOM
14462,2/11/20,Somalia,0.0,0.0,0.0,SOM
14463,2/12/20,Somalia,0.0,0.0,0.0,SOM
14464,2/13/20,Somalia,0.0,0.0,0.0,SOM
14465,2/14/20,Somalia,0.0,0.0,0.0,SOM
14466,2/15/20,Somalia,0.0,0.0,0.0,SOM
14467,2/16/20,Somalia,0.0,0.0,0.0,SOM
14468,2/17/20,Somalia,0.0,0.0,0.0,SOM
14469,2/18/20,Somalia,0.0,0.0,0.0,SOM
14470,2/19/20,Somalia,0.0,0.0,0.0,SOM
14471,2/20/20,Somalia,0.0,0.0,0.0,SOM
14472,2/21/20,Somalia,0.0,0.0,0.0,SOM
14473,2/22/20,Somalia,0.0,0.0,0.0,SOM
14474,2/23/20,Somalia,0.0,0.0,0.0,SOM
14475,2/24/20,Somalia,0.0,0.0,0.0,SOM
14476,2/25/20,Somalia,0.0,0.0,0.0,SOM
14477,2/26/20,Somalia,0.0,0.0,0.0,SOM
14478,2/27/20,Somalia,0.0,0.0,0.0,SOM
14479,2/28/20,Somalia,0.0,0.0,0.0,SOM
14480,2/29/20,Somalia,0.0,0.0,0.0,SOM
14481,3/1/20,Somalia,0.0,0.0,0.0,SOM
14482,3/2/20,Somalia,0.0,0.0,0.0,SOM
14483,3/3/20,Somalia,0.0,0.0,0.0,SOM
14484,3/4/20,Somalia,0.0,0.0,0.0,SOM
14485,3/5/20,Somalia,0.0,0.0,0.0,SOM
14486,3/6/20,Somalia,0.0,0.0,0.0,SOM
14487,3/7/20,Somalia,0.0,0.0,0.0,SOM
14488,3/8/20,Somalia,0.0,0.0,0.0,SOM
14489,3/9/20,Somalia,0.0,0.0,0.0,SOM
14490,3/10/20,Somalia,0.0,0.0,0.0,SOM
14491,3/11/20,Somalia,0.0,0.0,0.0,SOM
14492,3/12/20,Somalia,0.0,0.0,0.0,SOM
14493,3/13/20,Somalia,0.0,0.0,0.0,SOM
14494,3/14/20,Somalia,0.0,0.0,0.0,SOM
14495,3/15/20,Somalia,0.0,0.0,0.0,SOM
14496,3/16/20,Somalia,1.0,0.0,0.0,SOM
14497,3/17/20,Somalia,0.0,0.0,0.0,SOM
14498,3/18/20,Somalia,0.0,0.0,0.0,SOM
14499,3/19/20,Somalia,0.0,0.0,0.0,SOM
14500,3/20/20,Somalia,0.0,0.0,0.0,SOM
