"date","confirmed","recovered","deaths","country_code","StringencyIndex","StringencyIndexForDisplay","cum_cases","cum_recovered","cum_deaths","since_first"
2020-01-29,1,0,0,"AUS",7.14,7.14,6,0,0,3
2020-01-30,3,2,0,"AUS",7.14,7.14,9,2,0,4
2020-01-31,0,0,0,"AUS",7.14,7.14,9,2,0,5
2020-02-01,3,0,0,"AUS",21.43,21.43,12,2,0,6
2020-02-02,0,0,0,"AUS",21.43,21.43,12,2,0,7
2020-02-03,0,0,0,"AUS",28.57,28.57,12,2,0,8
2020-02-04,1,0,0,"AUS",28.57,28.57,13,2,0,9
2020-02-05,0,0,0,"AUS",28.57,28.57,13,2,0,10
2020-02-06,1,0,0,"AUS",28.57,28.57,14,2,0,11
2020-02-07,1,0,0,"AUS",28.57,28.57,15,2,0,12
2020-02-08,0,0,0,"AUS",28.57,28.57,15,2,0,13
2020-02-09,0,0,0,"AUS",28.57,28.57,15,2,0,14
2020-02-10,0,0,0,"AUS",28.57,28.57,15,2,0,15
2020-02-11,0,0,0,"AUS",28.57,28.57,15,2,0,16
2020-02-12,0,0,0,"AUS",28.57,28.57,15,2,0,17
2020-02-13,0,6,0,"AUS",28.57,28.57,15,8,0,18
2020-02-14,0,0,0,"AUS",28.57,28.57,15,8,0,19
2020-02-15,0,0,0,"AUS",28.57,28.57,15,8,0,20
2020-02-16,0,0,0,"AUS",28.57,28.57,15,8,0,21
2020-02-17,0,2,0,"AUS",28.57,28.57,15,10,0,22
2020-02-18,0,0,0,"AUS",28.57,28.57,15,10,0,23
2020-02-19,0,0,0,"AUS",28.57,28.57,15,10,0,24
2020-02-20,0,0,0,"AUS",28.57,28.57,15,10,0,25
2020-02-21,0,1,0,"AUS",28.57,28.57,15,11,0,26
2020-02-22,0,0,0,"AUS",28.57,28.57,15,11,0,27
2020-02-23,0,0,0,"AUS",28.57,28.57,15,11,0,28
2020-02-24,0,0,0,"AUS",28.57,28.57,15,11,0,29
2020-02-25,0,0,0,"AUS",28.57,28.57,15,11,0,30
2020-02-26,0,0,0,"AUS",28.57,28.57,15,11,0,31
2020-02-27,0,0,0,"AUS",28.57,28.57,15,11,0,32
2020-02-28,0,0,0,"AUS",28.57,28.57,15,11,0,33
2020-02-29,10,0,0,"AUS",28.57,28.57,25,11,0,34
2020-03-01,2,0,1,"AUS",28.57,28.57,27,11,1,35
2020-03-02,3,0,0,"AUS",28.57,28.57,30,11,1,36
2020-03-03,9,0,0,"AUS",28.57,28.57,39,11,1,37
2020-03-04,13,0,1,"AUS",28.57,28.57,52,11,2,38
2020-03-05,3,10,0,"AUS",28.57,28.57,55,21,2,39
2020-03-06,5,0,0,"AUS",28.57,28.57,60,21,2,40
2020-03-07,3,0,0,"AUS",28.57,28.57,63,21,2,41
2020-03-08,13,0,1,"AUS",28.57,28.57,76,21,3,42
2020-03-09,15,0,0,"AUS",28.57,28.57,91,21,3,43
2020-03-10,16,0,0,"AUS",28.57,28.57,107,21,3,44
2020-03-11,21,0,0,"AUS",28.57,28.57,128,21,3,45
2020-03-12,0,0,0,"AUS",28.57,28.57,128,21,3,46
2020-03-13,72,2,0,"AUS",28.57,28.57,200,23,3,47
2020-03-14,50,0,0,"AUS",28.57,28.57,250,23,3,48
2020-03-15,47,0,0,"AUS",28.57,28.57,297,23,3,49
2020-03-16,80,0,0,"AUS",33.33,33.33,377,23,3,50
2020-03-17,75,0,2,"AUS",33.33,33.33,452,23,5,51
2020-03-18,116,0,1,"AUS",38.1,38.1,568,23,6,52
2020-03-19,113,3,0,"AUS",47.62,47.62,681,26,6,53
2020-03-20,110,0,1,"AUS",47.62,47.62,791,26,7,54
2020-03-21,280,0,0,"AUS",47.62,47.62,1071,26,7,55
2020-03-22,478,62,0,"AUS",57.14,57.14,1549,88,7,56
2020-03-23,133,0,0,"AUS",57.14,57.14,1682,88,7,57
2020-03-24,362,27,1,"AUS",66.67,66.67,2044,115,8,58
2020-03-25,320,4,0,"AUS",66.67,66.67,2364,119,8,59
2020-03-26,446,53,5,"AUS",66.67,66.67,2810,172,13,60
2020-03-27,333,22,0,"AUS",66.67,66.67,3143,194,13,61
2020-03-28,497,50,1,"AUS",66.67,66.67,3640,244,14,62
2020-03-29,344,0,2,"AUS",71.43,71.43,3984,244,16,63
2020-03-30,377,13,1,"AUS",71.43,71.43,4361,257,17,64
2020-03-31,198,101,1,"AUS",71.43,71.43,4559,358,18,65
2020-04-01,303,64,2,"AUS",71.43,71.43,4862,422,20,66
2020-04-02,254,98,4,"AUS",71.43,71.43,5116,520,24,67
2020-04-03,214,129,4,"AUS",71.43,71.43,5330,649,28,68
2020-04-04,220,52,2,"AUS",71.43,71.43,5550,701,30,69
2020-04-05,137,56,5,"AUS",71.43,71.43,5687,757,35,70
2020-04-06,110,323,5,"AUS",71.43,71.43,5797,1080,40,71
2020-04-07,98,0,5,"AUS",71.43,71.43,5895,1080,45,72
2020-04-08,115,0,5,"AUS",71.43,71.43,6010,1080,50,73
2020-04-09,98,392,1,"AUS",71.43,71.43,6108,1472,51,74
2020-04-10,107,321,3,"AUS",71.43,71.43,6215,1793,54,75
2020-04-11,88,13,3,"AUS",71.43,71.43,6303,1806,57,76
2020-04-12,12,0,3,"AUS",71.43,71.43,6315,1806,60,77
2020-04-13,36,0,1,"AUS",71.43,71.43,6351,1806,61,78
2020-04-14,64,380,1,"AUS",71.43,71.43,6415,2186,62,79
2020-04-15,25,0,1,"AUS",100,71.43,6440,2186,63,80
2020-04-16,22,169,0,"AUS",100,71.43,6462,2355,63,81
2020-04-17,60,1453,3,"AUS",0,71.43,6522,3808,66,82
2020-02-25,2,0,0,"AUT",14.29,14.29,2,0,0,0
2020-02-26,0,0,0,"AUT",14.29,14.29,2,0,0,1
2020-02-27,1,0,0,"AUT",14.29,14.29,3,0,0,2
2020-02-28,0,0,0,"AUT",14.29,14.29,3,0,0,3
2020-02-29,6,0,0,"AUT",14.29,14.29,9,0,0,4
2020-03-01,5,0,0,"AUT",14.29,14.29,14,0,0,5
2020-03-02,4,0,0,"AUT",14.29,14.29,18,0,0,6
2020-03-03,3,0,0,"AUT",14.29,14.29,21,0,0,7
2020-03-04,8,0,0,"AUT",14.29,14.29,29,0,0,8
2020-03-05,12,0,0,"AUT",14.29,14.29,41,0,0,9
2020-03-06,14,0,0,"AUT",14.29,14.29,55,0,0,10
2020-03-07,24,0,0,"AUT",14.29,14.29,79,0,0,11
2020-03-08,25,0,0,"AUT",14.29,14.29,104,0,0,12
2020-03-09,27,2,0,"AUT",28.57,28.57,131,2,0,13
2020-03-10,51,2,0,"AUT",28.57,28.57,182,4,0,14
2020-03-11,64,0,0,"AUT",42.86,42.86,246,4,0,15
2020-03-12,56,0,1,"AUT",52.38,52.38,302,4,1,16
2020-03-13,202,2,0,"AUT",71.43,71.43,504,6,1,17
2020-03-14,151,0,0,"AUT",71.43,71.43,655,6,1,18
2020-03-15,205,0,0,"AUT",71.43,71.43,860,6,1,19
2020-03-16,158,0,2,"AUT",95.24,95.24,1018,6,3,20
2020-03-17,314,-5,0,"AUT",95.24,95.24,1332,1,3,21
2020-03-18,314,8,1,"AUT",95.24,95.24,1646,9,4,22
2020-03-19,367,0,2,"AUT",95.24,95.24,2013,9,6,23
2020-03-20,375,0,0,"AUT",95.24,95.24,2388,9,6,24
2020-03-21,426,0,2,"AUT",95.24,95.24,2814,9,8,25
2020-03-22,768,0,8,"AUT",95.24,95.24,3582,9,16,26
2020-03-23,892,0,5,"AUT",95.24,95.24,4474,9,21,27
2020-03-24,809,0,7,"AUT",95.24,95.24,5283,9,28,28
2020-03-25,305,0,2,"AUT",95.24,95.24,5588,9,30,29
2020-03-26,1321,103,19,"AUT",95.24,95.24,6909,112,49,30
2020-03-27,748,113,9,"AUT",95.24,95.24,7657,225,58,31
2020-03-28,614,0,10,"AUT",95.24,95.24,8271,225,68,32
2020-03-29,517,254,18,"AUT",95.24,95.24,8788,479,86,33
2020-03-30,830,157,22,"AUT",95.24,95.24,9618,636,108,34
2020-03-31,562,459,20,"AUT",95.24,95.24,10180,1095,128,35
2020-04-01,531,341,18,"AUT",95.24,95.24,10711,1436,146,36
2020-04-02,418,313,12,"AUT",95.24,95.24,11129,1749,158,37
2020-04-03,395,273,10,"AUT",95.24,95.24,11524,2022,168,38
2020-04-04,257,485,18,"AUT",95.24,95.24,11781,2507,186,39
2020-04-05,270,491,18,"AUT",95.24,95.24,12051,2998,204,40
2020-04-06,246,465,16,"AUT",95.24,95.24,12297,3463,220,41
2020-04-07,342,583,23,"AUT",95.24,95.24,12639,4046,243,42
2020-04-08,303,466,30,"AUT",95.24,95.24,12942,4512,273,43
2020-04-09,302,728,22,"AUT",83.704375,83.704375,13244,5240,295,44
2020-04-10,311,824,24,"AUT",84.6462068965517,84.6462068965517,13555,6064,319,45
2020-04-11,251,540,18,"AUT",84.6462068965517,84.6462068965517,13806,6604,337,46
2020-04-12,139,383,13,"AUT",84.7782142857143,95.24,13945,6987,350,47
2020-04-13,96,356,18,"AUT",85.89,95.24,14041,7343,368,48
2020-04-14,185,290,16,"AUT",87.2178947368421,95.24,14226,7633,384,49
2020-04-15,110,465,9,"AUT",86.9673684210526,95.24,14336,8098,393,50
2020-04-16,140,888,17,"AUT",86.395,95.24,14476,8986,410,51
2020-04-17,119,718,21,"AUT",92.86,95.24,14595,9704,431,52
2020-03-01,3,0,0,"AZE",28.57,28.57,3,0,0,0
2020-03-02,0,0,0,"AZE",28.57,28.57,3,0,0,1
2020-03-03,0,0,0,"AZE",42.86,42.86,3,0,0,2
2020-03-04,0,0,0,"AZE",42.86,42.86,3,0,0,3
2020-03-05,3,0,0,"AZE",42.86,42.86,6,0,0,4
2020-03-06,0,0,0,"AZE",42.86,42.86,6,0,0,5
2020-03-07,3,0,0,"AZE",42.86,42.86,9,0,0,6
2020-03-08,0,0,0,"AZE",42.86,42.86,9,0,0,7
2020-03-09,0,0,0,"AZE",42.86,42.86,9,0,0,8
2020-03-10,2,0,0,"AZE",52.38,52.38,11,0,0,9
2020-03-11,0,3,0,"AZE",52.38,52.38,11,3,0,10
2020-03-12,0,0,0,"AZE",52.38,52.38,11,3,0,11
2020-03-13,4,0,1,"AZE",52.38,52.38,15,3,1,12
2020-03-14,0,0,0,"AZE",61.9,61.9,15,3,1,13
2020-03-15,8,3,0,"AZE",61.9,61.9,23,6,1,14
2020-03-16,5,0,0,"AZE",61.9,61.9,28,6,1,15
2020-03-17,0,0,0,"AZE",61.9,61.9,28,6,1,16
2020-03-18,0,0,0,"AZE",61.9,61.9,28,6,1,17
2020-03-19,16,0,0,"AZE",61.9,61.9,44,6,1,18
2020-03-20,0,0,0,"AZE",61.9,61.9,44,6,1,19
2020-03-21,9,5,0,"AZE",61.9,61.9,53,11,1,20
2020-03-22,12,-1,0,"AZE",66.67,66.67,65,10,1,21
2020-03-23,7,0,0,"AZE",66.67,66.67,72,10,1,22
2020-03-24,15,0,0,"AZE",66.67,66.67,87,10,1,23
2020-03-25,6,0,1,"AZE",66.67,66.67,93,10,2,24
2020-03-26,29,5,1,"AZE",66.67,66.67,122,15,3,25
2020-03-27,43,0,0,"AZE",66.67,66.67,165,15,3,26
2020-03-28,17,0,1,"AZE",66.67,66.67,182,15,4,27
2020-03-29,27,0,0,"AZE",66.67,66.67,209,15,4,28
2020-03-30,64,11,0,"AZE",66.67,66.67,273,26,4,29
2020-03-31,25,0,1,"AZE",85.71,85.71,298,26,5,30
2020-04-01,61,0,0,"AZE",85.71,85.71,359,26,5,31
2020-04-02,41,0,0,"AZE",85.71,85.71,400,26,5,32
2020-04-03,43,6,0,"AZE",85.71,85.71,443,32,5,33
2020-04-04,78,0,0,"AZE",85.71,85.71,521,32,5,34
2020-04-05,63,0,2,"AZE",85.71,85.71,584,32,7,35
2020-04-06,57,12,0,"AZE",85.71,85.71,641,44,7,36
2020-04-07,76,0,1,"AZE",85.71,85.71,717,44,8,37
2020-04-08,105,19,0,"AZE",85.71,85.71,822,63,8,38
2020-04-09,104,38,1,"AZE",85.71,85.71,926,101,9,39
2020-04-10,65,58,1,"AZE",85.71,85.71,991,159,10,40
2020-04-11,67,41,1,"AZE",85.71,85.71,1058,200,11,41
2020-04-12,40,50,0,"AZE",85.71,85.71,1098,250,11,42
2020-04-13,50,39,1,"AZE",85.71,85.71,1148,289,12,43
2020-04-14,49,62,1,"AZE",85.71,85.71,1197,351,13,44
2020-04-15,56,53,0,"AZE",85.71,85.71,1253,404,13,45
2020-04-16,30,56,2,"AZE",93.155,85.71,1283,460,15,46
2020-04-17,57,68,0,"AZE",84.92,85.71,1340,528,15,47
2020-03-16,1,0,0,"BHS",54.5352380952381,54.5352380952381,1,0,0,0
2020-03-17,0,0,0,"BHS",59.4154545454545,59.4154545454545,1,0,0,1
2020-03-18,0,0,0,"BHS",63.3109090909091,63.3109090909091,1,0,0,2
2020-03-19,2,0,0,"BHS",62.4995833333333,62.4995833333333,3,0,0,3
2020-03-20,0,0,0,"BHS",66.865,66.865,3,0,0,4
2020-03-21,1,0,0,"BHS",69.2458333333333,69.2458333333333,4,0,0,5
2020-03-22,0,0,0,"BHS",69.6429166666667,69.6429166666667,4,0,0,6
2020-03-23,0,0,0,"BHS",71.238,71.238,4,0,0,7
2020-03-24,1,1,0,"BHS",73.714,73.714,5,1,0,8
2020-03-25,0,0,0,"BHS",75.9996,75.9996,5,1,0,9
2020-03-26,4,0,0,"BHS",76.5708,76.5708,9,1,0,10
2020-03-27,1,0,0,"BHS",76.5708,76.5708,10,1,0,11
2020-03-28,0,0,0,"BHS",77.9044,77.9044,10,1,0,12
2020-03-29,1,0,0,"BHS",78.0948,78.0948,11,1,0,13
2020-03-30,3,0,0,"BHS",79.0468,79.0468,14,1,0,14
2020-03-31,0,0,0,"BHS",79.2372,79.2372,14,1,0,15
2020-04-01,7,0,1,"BHS",80.19,80.19,21,1,1,16
2020-04-02,3,0,0,"BHS",80.7612,80.7612,24,1,1,17
2020-04-03,0,0,0,"BHS",82.0944,82.0944,24,1,1,18
2020-04-04,4,-1,3,"BHS",82.2848,82.2848,28,0,4,19
2020-04-05,0,0,0,"BHS",82.0944,82.0944,28,0,4,20
2020-04-06,1,4,1,"BHS",82.2848,82.2848,29,4,5,21
2020-04-07,4,1,1,"BHS",82.4004347826087,82.4004347826087,33,5,6,22
2020-04-08,7,0,1,"BHS",80.9518181818182,80.9518181818182,40,5,7,23
2020-04-09,1,0,1,"BHS",80.0447619047619,80.0447619047619,41,5,8,24
2020-04-10,1,0,0,"BHS",80.7135,80.7135,42,5,8,25
2020-04-11,4,0,0,"BHS",81.428,81.428,46,5,8,26
2020-04-12,0,0,0,"BHS",81.19,81.714,46,5,8,27
2020-04-13,1,1,0,"BHS",80.3247368421053,80.8564,47,6,8,28
2020-04-14,2,0,0,"BHS",86.7335714285714,80.8564,49,6,8,29
2020-04-15,0,0,0,"BHS",89.523,80.8564,49,6,8,30
2020-04-16,4,0,0,"BHS",87.7542857142857,80.8564,53,6,8,31
2020-04-17,1,0,1,"BHS",85.7133333333333,80.8564,54,6,9,32
2020-02-24,1,0,0,"BHR",17.85875,17.85875,1,0,0,0
2020-02-25,22,0,0,"BHR",17.9911111111111,17.9911111111111,23,0,0,1
2020-02-26,10,0,0,"BHR",20.1066666666667,20.1066666666667,33,0,0,2
2020-02-27,0,0,0,"BHR",21.1644444444444,21.1644444444444,33,0,0,3
2020-02-28,3,0,0,"BHR",22.2222222222222,22.2222222222222,36,0,0,4
2020-02-29,5,0,0,"BHR",24.286,24.286,41,0,0,5
2020-03-01,6,0,0,"BHR",30.3036363636364,30.3036363636364,47,0,0,6
2020-03-02,2,0,0,"BHR",27.4730769230769,27.4730769230769,49,0,0,7
2020-03-03,0,0,0,"BHR",27.5521428571429,27.5521428571429,49,0,0,8
2020-03-04,3,0,0,"BHR",27.938,27.938,52,0,0,9
2020-03-05,3,0,0,"BHR",32.74,32.74,55,0,0,10
2020-03-06,5,4,0,"BHR",32.74,32.74,60,4,0,11
2020-03-07,25,0,0,"BHR",33.335,33.335,85,4,0,12
2020-03-08,0,0,0,"BHR",34.2275,34.2275,85,4,0,13
2020-03-09,10,10,0,"BHR",36.46,36.46,95,14,0,14
2020-03-10,15,8,0,"BHR",38.84,38.84,110,22,0,15
2020-03-11,85,13,0,"BHR",40.4776470588235,40.4776470588235,195,35,0,16
2020-03-12,0,0,0,"BHR",43.2776470588235,43.2776470588235,195,35,0,17
2020-03-13,0,9,0,"BHR",47.1988235294118,47.1988235294118,195,44,0,18
2020-03-14,15,0,0,"BHR",49.0194117647059,49.0194117647059,210,44,0,19
2020-03-15,4,16,0,"BHR",53.0817647058823,53.0817647058823,214,60,0,20
2020-03-16,0,17,1,"BHR",60.7835294117647,60.7835294117647,214,77,1,21
2020-03-17,14,4,0,"BHR",63.5841176470588,63.5841176470588,228,81,1,22
2020-03-18,28,7,0,"BHR",69.4676470588235,69.4676470588235,256,88,1,23
2020-03-19,22,12,0,"BHR",73.3894117647059,73.3894117647059,278,100,1,24
2020-03-20,7,0,0,"BHR",74.51,74.51,285,100,1,25
2020-03-21,20,25,0,"BHR",77.0311764705882,77.0311764705882,305,125,1,26
2020-03-22,29,24,1,"BHR",82.805,82.805,334,149,2,27
2020-03-23,43,0,0,"BHR",84.7888888888889,84.7888888888889,377,149,2,28
2020-03-24,15,28,1,"BHR",86.1122222222222,86.1122222222222,392,177,3,29
2020-03-25,27,0,1,"BHR",88.2277777777778,88.2277777777778,419,177,4,30
2020-03-26,39,27,0,"BHR",89.0216666666667,89.0216666666667,458,204,4,31
2020-03-27,8,23,0,"BHR",90.3444444444444,90.3444444444444,466,227,4,32
2020-03-28,10,38,0,"BHR",90.3444444444444,90.3444444444444,476,265,4,33
2020-03-29,23,7,0,"BHR",90.8733333333333,90.8733333333333,499,272,4,34
2020-03-30,16,7,0,"BHR",90.8733333333333,90.8733333333333,515,279,4,35
2020-03-31,52,16,0,"BHR",91.9311111111111,91.9311111111111,567,295,4,36
2020-04-01,2,42,0,"BHR",92.725,92.725,569,337,4,37
2020-04-02,74,44,0,"BHR",92.725,92.725,643,381,4,38
2020-04-03,29,1,0,"BHR",92.7255555555556,92.7255555555556,672,382,4,39
2020-04-04,16,41,0,"BHR",92.7255555555556,92.7255555555556,688,423,4,40
2020-04-05,12,8,0,"BHR",92.7255555555556,92.7255555555556,700,431,4,41
2020-04-06,56,27,0,"BHR",91.9316666666667,91.9316666666667,756,458,4,42
2020-04-07,55,0,1,"BHR",92.70875,92.70875,811,458,5,43
2020-04-08,12,19,0,"BHR",92.70875,92.70875,823,477,5,44
2020-04-09,64,42,0,"BHR",93.00625,93.00625,887,519,5,45
2020-04-10,38,20,1,"BHR",92.54,92.54,925,539,6,46
2020-04-11,115,16,0,"BHR",91.9053333333333,91.9053333333333,1040,555,6,47
2020-04-12,96,3,0,"BHR",91.9053333333333,91.9316666666667,1136,558,6,48
2020-04-13,225,33,0,"BHR",91.9053333333333,91.9316666666667,1361,591,6,49
2020-04-14,167,54,1,"BHR",93.59,91.9316666666667,1528,645,7,50
2020-04-15,143,18,0,"BHR",93.59,91.9316666666667,1671,663,7,51
2020-04-16,29,40,0,"BHR",93.155,91.9316666666667,1700,703,7,52
2020-04-17,40,22,0,"BHR",84.92,91.9316666666667,1740,725,7,53
2020-03-08,3,0,0,"BGD",23.81,23.81,3,0,0,0
2020-03-09,0,0,0,"BGD",23.81,23.81,3,0,0,1
2020-03-10,0,0,0,"BGD",23.81,23.81,3,0,0,2
2020-03-11,0,0,0,"BGD",23.81,23.81,3,0,0,3
2020-03-12,0,0,0,"BGD",23.81,23.81,3,0,0,4
2020-03-13,0,0,0,"BGD",23.81,23.81,3,0,0,5
2020-03-14,0,0,0,"BGD",23.81,23.81,3,0,0,6
2020-03-15,2,0,0,"BGD",23.81,23.81,5,0,0,7
2020-03-16,3,2,0,"BGD",38.1,38.1,8,2,0,8
2020-03-17,2,1,0,"BGD",38.1,38.1,10,3,0,9
2020-03-18,4,0,1,"BGD",38.1,38.1,14,3,1,10
2020-03-19,3,0,0,"BGD",76.19,76.19,17,3,1,11
2020-03-20,3,0,0,"BGD",76.19,76.19,20,3,1,12
2020-03-21,5,0,1,"BGD",80.95,80.95,25,3,2,13
2020-03-22,2,0,0,"BGD",80.95,80.95,27,3,2,14
2020-03-23,6,0,1,"BGD",80.95,80.95,33,3,3,15
2020-03-24,6,2,1,"BGD",80.95,80.95,39,5,4,16
2020-03-25,0,2,1,"BGD",80.95,80.95,39,7,5,17
2020-03-26,5,4,0,"BGD",90.48,90.48,44,11,5,18
2020-03-27,4,0,0,"BGD",90.48,90.48,48,11,5,19
2020-03-28,0,4,0,"BGD",90.48,90.48,48,15,5,20
2020-03-29,0,0,0,"BGD",90.48,90.48,48,15,5,21
2020-03-30,1,4,0,"BGD",90.48,90.48,49,19,5,22
2020-03-31,2,6,0,"BGD",95.24,95.24,51,25,5,23
2020-04-01,3,0,1,"BGD",95.24,95.24,54,25,6,24
2020-04-02,2,0,0,"BGD",95.24,95.24,56,25,6,25
2020-04-03,5,1,0,"BGD",95.24,95.24,61,26,6,26
2020-04-04,9,4,2,"BGD",95.24,95.24,70,30,8,27
2020-04-05,18,3,1,"BGD",95.24,95.24,88,33,9,28
2020-04-06,35,0,3,"BGD",95.24,95.24,123,33,12,29
2020-04-07,41,0,5,"BGD",95.24,95.24,164,33,17,30
2020-04-08,54,0,3,"BGD",95.24,95.24,218,33,20,31
2020-04-09,112,0,1,"BGD",95.24,95.24,330,33,21,32
2020-04-10,94,0,6,"BGD",95.24,95.24,424,33,27,33
2020-04-11,58,3,3,"BGD",95.24,95.24,482,36,30,34
2020-04-12,139,3,4,"BGD",95.24,95.24,621,39,34,35
2020-04-13,182,3,5,"BGD",95.24,95.24,803,42,39,36
2020-04-14,209,0,7,"BGD",95.24,95.24,1012,42,46,37
2020-04-15,219,7,4,"BGD",88.095,95.24,1231,49,50,38
2020-04-16,341,0,10,"BGD",84.1266666666667,95.24,1572,49,60,39
2020-04-17,266,9,15,"BGD",85.715,95.24,1838,58,75,40
2020-03-17,2,0,0,"BRB",47.62,47.62,2,0,0,0
2020-03-18,0,0,0,"BRB",47.62,47.62,2,0,0,1
2020-03-19,3,0,0,"BRB",47.62,47.62,5,0,0,2
2020-03-20,0,0,0,"BRB",47.62,47.62,5,0,0,3
2020-03-21,1,0,0,"BRB",47.62,47.62,6,0,0,4
2020-03-22,8,0,0,"BRB",47.62,47.62,14,0,0,5
2020-03-23,3,0,0,"BRB",47.62,47.62,17,0,0,6
2020-03-24,1,0,0,"BRB",47.62,47.62,18,0,0,7
2020-03-25,0,0,0,"BRB",61.9,61.9,18,0,0,8
2020-03-26,0,0,0,"BRB",61.9,61.9,18,0,0,9
2020-03-27,6,0,0,"BRB",61.9,61.9,24,0,0,10
2020-03-28,2,0,0,"BRB",76.19,76.19,26,0,0,11
2020-03-29,7,0,0,"BRB",76.19,76.19,33,0,0,12
2020-03-30,0,0,0,"BRB",76.19,76.19,33,0,0,13
2020-03-31,1,0,0,"BRB",76.19,76.19,34,0,0,14
2020-04-01,0,0,0,"BRB",76.19,76.19,34,0,0,15
2020-04-02,12,0,0,"BRB",76.19,76.19,46,0,0,16
2020-04-03,5,0,0,"BRB",80.95,80.95,51,0,0,17
2020-04-04,1,0,0,"BRB",80.95,80.95,52,0,0,18
2020-04-05,4,6,1,"BRB",76.19,76.19,56,6,1,19
2020-04-06,4,0,1,"BRB",80.95,80.95,60,6,2,20
2020-04-07,3,0,1,"BRB",80.95,80.95,63,6,3,21
2020-04-08,0,2,0,"BRB",80.95,80.95,63,8,3,22
2020-04-09,3,3,0,"BRB",80.95,80.95,66,11,3,23
2020-04-10,1,0,1,"BRB",80.95,80.95,67,11,4,24
2020-04-11,1,0,0,"BRB",80.95,80.95,68,11,4,25
2020-04-12,3,0,0,"BRB",80.95,80.95,71,11,4,26
2020-04-13,1,2,0,"BRB",80.95,80.95,72,13,4,27
2020-04-14,0,0,0,"BRB",80.95,80.95,72,13,4,28
2020-04-15,1,2,1,"BRB",89.523,80.95,73,15,5,29
2020-04-16,2,0,0,"BRB",87.7542857142857,80.95,75,15,5,30
2020-04-17,0,0,0,"BRB",85.7133333333333,80.95,75,15,5,31
2020-02-28,1,0,0,"BLR",16.55,16.55,1,0,0,0
2020-02-29,0,0,0,"BLR",17.3177272727273,17.3177272727273,1,0,0,1
2020-03-01,0,0,0,"BLR",16.7717391304348,16.7717391304348,1,0,0,2
2020-03-02,0,0,0,"BLR",15.6208,15.6208,1,0,0,3
2020-03-03,0,0,0,"BLR",17.0346153846154,17.0346153846154,1,0,0,4
2020-03-04,5,0,0,"BLR",17.6889285714286,17.6889285714286,6,0,0,5
2020-03-05,0,0,0,"BLR",18.5733333333333,18.5733333333333,6,0,0,6
2020-03-06,0,0,0,"BLR",19.3471875,19.3471875,6,0,0,7
2020-03-07,0,0,0,"BLR",20.0909375,20.0909375,6,0,0,8
2020-03-08,0,0,0,"BLR",21.57,21.57,6,0,0,9
2020-03-09,0,1,0,"BLR",25.5114285714286,25.5114285714286,6,1,0,10
2020-03-10,3,2,0,"BLR",29.5922857142857,29.5922857142857,9,3,0,11
2020-03-11,0,0,0,"BLR",34.7628571428571,34.7628571428571,9,3,0,12
2020-03-12,3,0,0,"BLR",44.5582857142857,44.5582857142857,12,3,0,13
2020-03-13,15,0,0,"BLR",50.5448571428571,50.5448571428571,27,3,0,14
2020-03-14,0,0,0,"BLR",52.5854285714286,52.5854285714286,27,3,0,15
2020-03-15,0,0,0,"BLR",54.7625714285714,54.7625714285714,27,3,0,16
2020-03-16,9,0,0,"BLR",62.8966666666667,62.8966666666667,36,3,0,17
2020-03-17,0,0,0,"BLR",66.8652777777778,66.8652777777778,36,3,0,18
2020-03-18,15,2,0,"BLR",70.1713888888889,70.1713888888889,51,5,0,19
2020-03-19,0,0,0,"BLR",72.1558333333333,72.1558333333333,51,5,0,20
2020-03-20,18,0,0,"BLR",73.3463888888889,73.3463888888889,69,5,0,21
2020-03-21,7,10,0,"BLR",75.3308333333333,75.3308333333333,76,15,0,22
2020-03-22,0,0,0,"BLR",76.1244444444444,76.1244444444444,76,15,0,23
2020-03-23,5,0,0,"BLR",78.2408333333333,78.2408333333333,81,15,0,24
2020-03-24,0,7,0,"BLR",79.8938888888889,79.8938888888889,81,22,0,25
2020-03-25,5,7,0,"BLR",81.0841666666667,81.0841666666667,86,29,0,26
2020-03-26,0,0,0,"BLR",81.0841666666667,81.0841666666667,86,29,0,27
2020-03-27,8,3,0,"BLR",81.7455555555556,81.7455555555556,94,32,0,28
2020-03-28,0,0,0,"BLR",81.8780555555556,81.8780555555556,94,32,0,29
2020-03-29,0,0,0,"BLR",82.0763888888889,82.0763888888889,94,32,0,30
2020-03-30,58,0,0,"BLR",82.4730555555556,82.4730555555556,152,32,0,31
2020-03-31,0,15,1,"BLR",83.2666666666667,83.2666666666667,152,47,1,32
2020-04-01,11,6,1,"BLR",83.2663888888889,83.2663888888889,163,53,2,33
2020-04-02,141,0,2,"BLR",84.0128571428571,84.0128571428571,304,53,4,34
2020-04-03,47,0,0,"BLR",83.7405714285714,83.7405714285714,351,53,4,35
2020-04-04,89,0,1,"BLR",84.1485714285714,84.1485714285714,440,53,5,36
2020-04-05,122,-1,3,"BLR",84.1485714285714,84.1485714285714,562,52,8,37
2020-04-06,138,1,5,"BLR",84.1485714285714,84.1485714285714,700,53,13,38
2020-04-07,161,1,0,"BLR",84.1485714285714,84.1485714285714,861,54,13,39
2020-04-08,205,23,0,"BLR",83.8765714285714,83.8765714285714,1066,77,13,40
2020-04-09,420,62,3,"BLR",83.704375,83.704375,1486,139,16,41
2020-04-10,495,30,3,"BLR",84.6462068965517,84.6462068965517,1981,169,19,42
