date,country,confirmed,recovered,deaths,country_code,S1_School closing,S1_IsGeneral,S2_Workplace closing,S2_IsGeneral,S3_Cancel public events,S3_IsGeneral,S4_Close public transport,S4_IsGeneral,S5_Public information campaigns,S5_IsGeneral,S6_Restrictions on internal movement,S6_IsGeneral,S7_International travel controls,S8_Fiscal measures,S9_Monetary measures,S10_Emergency investment in health care,S11_Investment in Vaccines,S12_Testing framework,S13_Contact tracing,StringencyIndex,StringencyIndexForDisplay,pct_positive,test_by_million
2020-03-25,United Arab Emirates,85.0,7.0,0.0,ARE,2.0,1.0,2.0,0.0,2.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,0.25,,,1.0,2.0,76.19,76.19,0.7,79901.0
2020-03-26,United Arab Emirates,0.0,0.0,0.0,ARE,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,0.25,,,1.0,2.0,90.48,90.48,0.7,79901.0
2020-03-27,United Arab Emirates,72.0,0.0,0.0,ARE,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,0.25,,,1.0,2.0,90.48,90.48,0.7,79901.0
2020-03-28,United Arab Emirates,63.0,0.0,0.0,ARE,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,0.25,,,1.0,2.0,90.48,90.48,0.7,79901.0
2020-03-29,United Arab Emirates,102.0,6.0,1.0,ARE,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,0.25,,,1.0,2.0,95.24,95.24,0.7,79901.0
2020-03-30,United Arab Emirates,41.0,3.0,2.0,ARE,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,0.25,,,1.0,2.0,95.24,95.24,0.7,79901.0
2020-03-31,United Arab Emirates,53.0,0.0,1.0,ARE,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,0.25,,,1.0,2.0,95.24,95.24,0.7,79901.0
2020-04-01,United Arab Emirates,150.0,0.0,2.0,ARE,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,0.25,,,1.0,2.0,95.24,95.24,0.7,79901.0
2020-04-02,United Arab Emirates,210.0,35.0,0.0,ARE,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,0.25,,,1.0,2.0,95.24,95.24,0.7,79901.0
2020-04-03,United Arab Emirates,240.0,12.0,1.0,ARE,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,0.25,,,1.0,2.0,95.24,95.24,0.7,79901.0
2020-04-04,United Arab Emirates,241.0,17.0,1.0,ARE,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,0.25,,,1.0,2.0,95.24,95.24,0.7,79901.0
2020-04-05,United Arab Emirates,294.0,19.0,0.0,ARE,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,42477876106.0,0.25,,,1.0,2.0,95.24,95.24,0.7,79901.0
2020-04-06,United Arab Emirates,277.0,23.0,1.0,ARE,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,0.25,,,1.0,2.0,95.24,95.24,0.7,79901.0
2020-04-07,United Arab Emirates,283.0,19.0,1.0,ARE,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,0.25,,,1.0,2.0,95.24,95.24,0.7,79901.0
2020-04-08,United Arab Emirates,300.0,53.0,0.0,ARE,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,0.25,,,1.0,2.0,95.24,95.24,0.7,79901.0
2020-04-09,United Arab Emirates,331.0,29.0,2.0,ARE,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,0.25,,,1.0,2.0,95.24,95.24,0.7,79901.0
2020-04-10,United Arab Emirates,370.0,150.0,2.0,ARE,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,0.25,,,1.0,2.0,95.24,95.24,0.7,79901.0
2020-04-11,United Arab Emirates,376.0,170.0,4.0,ARE,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,0.25,,,1.0,2.0,95.24,95.24,0.7,79901.0
2020-04-12,United Arab Emirates,387.0,92.0,2.0,ARE,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,0.25,,,1.0,2.0,95.24,95.24,0.7,79901.0
2020-04-13,United Arab Emirates,398.0,172.0,3.0,ARE,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,0.25,,,3.0,2.0,95.24,95.24,0.7,79901.0
2020-04-14,United Arab Emirates,412.0,81.0,3.0,ARE,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,0.25,,,3.0,2.0,95.24,95.24,0.7,79901.0
2020-04-15,United Arab Emirates,432.0,101.0,5.0,ARE,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,0.25,,,3.0,2.0,95.24,95.24,0.7,79901.0
2020-04-16,United Arab Emirates,460.0,61.0,2.0,ARE,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,,,,,,0.0,,,,3.0,2.0,,95.24,0.7,79901.0
2020-04-17,United Arab Emirates,477.0,93.0,2.0,ARE,2.0,1.0,,,,,,,,,,,,,,,,3.0,,,95.24,0.7,79901.0
2020-01-22,United Kingdom,0.0,0.0,0.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,32.0,5286.0
2020-01-23,United Kingdom,0.0,0.0,0.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,32.0,5286.0
2020-01-24,United Kingdom,0.0,0.0,0.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,32.0,5286.0
2020-01-25,United Kingdom,0.0,0.0,0.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,32.0,5286.0
2020-01-26,United Kingdom,0.0,0.0,0.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,32.0,5286.0
2020-01-27,United Kingdom,0.0,0.0,0.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,32.0,5286.0
2020-01-28,United Kingdom,0.0,0.0,0.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,32.0,5286.0
2020-01-29,United Kingdom,0.0,0.0,0.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,32.0,5286.0
2020-01-30,United Kingdom,0.0,0.0,0.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,32.0,5286.0
2020-01-31,United Kingdom,2.0,0.0,0.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,2.0,14.29,14.29,32.0,5286.0
2020-02-01,United Kingdom,0.0,0.0,0.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,2.0,14.29,14.29,32.0,5286.0
2020-02-02,United Kingdom,0.0,0.0,0.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,2.0,14.29,14.29,32.0,5286.0
2020-02-03,United Kingdom,0.0,0.0,0.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,26014287.82,1.0,2.0,14.29,14.29,32.0,5286.0
2020-02-04,United Kingdom,0.0,0.0,0.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,2.0,14.29,14.29,32.0,5286.0
2020-02-05,United Kingdom,0.0,0.0,0.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,2.0,14.29,14.29,32.0,5286.0
2020-02-06,United Kingdom,0.0,0.0,0.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,2.0,14.29,14.29,32.0,5286.0
2020-02-07,United Kingdom,1.0,0.0,0.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,2.0,14.29,14.29,32.0,5286.0
2020-02-08,United Kingdom,0.0,0.0,0.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,2.0,14.29,14.29,32.0,5286.0
2020-02-09,United Kingdom,0.0,0.0,0.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,2.0,14.29,14.29,32.0,5286.0
2020-02-10,United Kingdom,5.0,0.0,0.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,2.0,14.29,14.29,32.0,5286.0
2020-02-11,United Kingdom,0.0,0.0,0.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,2.0,14.29,14.29,32.0,5286.0
2020-02-12,United Kingdom,1.0,1.0,0.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,2.0,14.29,14.29,32.0,5286.0
2020-02-13,United Kingdom,0.0,0.0,0.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,2.0,14.29,14.29,32.0,5286.0
2020-02-14,United Kingdom,0.0,0.0,0.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,2.0,14.29,14.29,32.0,5286.0
2020-02-15,United Kingdom,0.0,0.0,0.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,2.0,14.29,14.29,32.0,5286.0
2020-02-16,United Kingdom,0.0,7.0,0.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,2.0,14.29,14.29,32.0,5286.0
2020-02-17,United Kingdom,0.0,0.0,0.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,2.0,14.29,14.29,32.0,5286.0
2020-02-18,United Kingdom,0.0,0.0,0.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,2.0,14.29,14.29,32.0,5286.0
2020-02-19,United Kingdom,0.0,0.0,0.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,2.0,14.29,14.29,32.0,5286.0
2020-02-20,United Kingdom,0.0,0.0,0.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,2.0,14.29,14.29,32.0,5286.0
2020-02-21,United Kingdom,0.0,0.0,0.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,2.0,14.29,14.29,32.0,5286.0
2020-02-22,United Kingdom,0.0,0.0,0.0,GBR,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,2.0,14.29,14.29,32.0,5286.0
2020-02-23,United Kingdom,0.0,0.0,0.0,GBR,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,2.0,14.29,14.29,32.0,5286.0
2020-02-24,United Kingdom,4.0,0.0,0.0,GBR,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,2.0,14.29,14.29,32.0,5286.0
2020-02-25,United Kingdom,0.0,0.0,0.0,GBR,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,2.0,14.29,14.29,32.0,5286.0
2020-02-26,United Kingdom,0.0,0.0,0.0,GBR,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,2.0,14.29,14.29,32.0,5286.0
2020-02-27,United Kingdom,2.0,0.0,0.0,GBR,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,2.0,14.29,14.29,32.0,5286.0
2020-02-28,United Kingdom,5.0,0.0,0.0,GBR,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,2.0,14.29,14.29,32.0,5286.0
2020-02-29,United Kingdom,3.0,0.0,0.0,GBR,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,2.0,14.29,14.29,32.0,5286.0
2020-03-01,United Kingdom,13.0,0.0,0.0,GBR,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,2.0,14.29,14.29,32.0,5286.0
2020-03-02,United Kingdom,4.0,0.0,0.0,GBR,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,2.0,14.29,14.29,32.0,5286.0
2020-03-03,United Kingdom,11.0,0.0,0.0,GBR,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,2.0,14.29,14.29,32.0,5286.0
2020-03-04,United Kingdom,34.0,0.0,0.0,GBR,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,2.0,14.29,14.29,32.0,5286.0
2020-03-05,United Kingdom,30.0,0.0,1.0,GBR,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,2.0,14.29,14.29,32.0,5286.0
2020-03-06,United Kingdom,48.0,0.0,1.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,26019722.45,1.0,2.0,14.29,14.29,32.0,5286.0
2020-03-07,United Kingdom,43.0,10.0,0.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,2.0,14.29,14.29,32.0,5286.0
2020-03-08,United Kingdom,67.0,0.0,1.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,2.0,14.29,14.29,32.0,5286.0
2020-03-09,United Kingdom,48.0,0.0,1.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,2.0,14.29,14.29,32.0,5286.0
2020-03-10,United Kingdom,62.0,0.0,2.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,2.0,14.29,14.29,32.0,5286.0
2020-03-11,United Kingdom,75.0,0.0,2.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,32223318564.93,0.25,6444663712.99,0.0,1.0,2.0,14.29,14.29,32.0,5286.0
2020-03-12,United Kingdom,0.0,0.0,0.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,14.29,14.29,32.0,5286.0
2020-03-13,United Kingdom,342.0,0.0,0.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,14.29,14.29,32.0,5286.0
2020-03-14,United Kingdom,342.0,0.0,13.0,GBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,14.29,14.29,32.0,5286.0
2020-03-15,United Kingdom,1.0,0.0,0.0,GBR,0.0,0.0,0.0,,0.0,,0.0,,1.0,1.0,0.0,,0.0,0.0,0.25,0.0,0.0,1.0,0.0,14.29,14.29,32.0,5286.0
2020-03-16,United Kingdom,406.0,2.0,34.0,GBR,0.0,0.0,1.0,1.0,0.0,,0.0,,1.0,1.0,0.0,,0.0,0.0,0.25,0.0,0.0,1.0,0.0,23.81,23.81,32.0,5286.0
2020-03-17,United Kingdom,407.0,32.0,0.0,GBR,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,0.0,,0.0,420452571128.04,0.25,0.0,0.0,1.0,0.0,33.33,33.33,32.0,5286.0
2020-03-18,United Kingdom,676.0,13.0,16.0,GBR,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,0.0,,0.0,0.0,0.25,0.0,0.0,1.0,0.0,33.33,33.33,32.0,5286.0
2020-03-19,United Kingdom,68.0,0.0,66.0,GBR,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,0.0,,0.0,0.0,0.1,0.0,0.0,1.0,0.0,33.33,33.33,32.0,5286.0
2020-03-20,United Kingdom,1297.0,0.0,40.0,GBR,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,0.0,,0.0,43436046045.05,0.1,0.0,0.0,1.0,0.0,33.33,33.33,32.0,5286.0
2020-03-21,United Kingdom,1053.0,0.0,56.0,GBR,0.0,,2.0,0.0,2.0,1.0,0.0,,1.0,1.0,0.0,,0.0,0.0,0.1,0.0,0.0,1.0,0.0,38.1,38.1,32.0,5286.0
2020-03-22,United Kingdom,665.0,0.0,48.0,GBR,0.0,,2.0,0.0,2.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,47.62,47.62,32.0,5286.0
2020-03-23,United Kingdom,971.0,0.0,54.0,GBR,2.0,1.0,2.0,0.0,2.0,1.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.1,0.0,2989616.7,1.0,0.0,66.67,66.67,32.0,5286.0
2020-03-24,United Kingdom,1427.0,70.0,87.0,GBR,2.0,1.0,2.0,1.0,2.0,1.0,0.0,,1.0,,2.0,1.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,64.29,64.29,32.0,5286.0
2020-03-25,United Kingdom,1462.0,0.0,43.0,GBR,2.0,1.0,2.0,1.0,2.0,1.0,0.0,,1.0,,2.0,1.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,64.29,64.29,32.0,5286.0
2020-03-26,United Kingdom,2149.0,0.0,114.0,GBR,2.0,1.0,2.0,1.0,2.0,1.0,0.0,,1.0,,2.0,1.0,0.0,0.0,0.1,0.0,254591132.11,1.0,0.0,64.29,64.29,32.0,5286.0
2020-03-27,United Kingdom,2907.0,0.0,181.0,GBR,2.0,1.0,2.0,1.0,2.0,1.0,0.0,,1.0,,2.0,1.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,64.29,64.29,32.0,5286.0
2020-03-28,United Kingdom,2557.0,0.0,260.0,GBR,2.0,1.0,2.0,1.0,2.0,1.0,0.0,,1.0,,2.0,1.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,64.29,64.29,32.0,5286.0
2020-03-29,United Kingdom,2444.0,0.0,210.0,GBR,2.0,1.0,2.0,1.0,2.0,1.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,71.43,71.43,32.0,5286.0
2020-03-30,United Kingdom,2652.0,0.0,180.0,GBR,2.0,1.0,2.0,1.0,2.0,1.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,71.43,71.43,32.0,5286.0
2020-03-31,United Kingdom,3009.0,0.0,382.0,GBR,2.0,1.0,2.0,1.0,2.0,1.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,71.43,71.43,32.0,5286.0
2020-04-01,United Kingdom,4355.0,0.0,563.0,GBR,2.0,1.0,2.0,1.0,2.0,1.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,71.43,71.43,32.0,5286.0
2020-04-02,United Kingdom,4266.0,0.0,569.0,GBR,2.0,1.0,2.0,1.0,2.0,1.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.1,,0.0,1.0,0.0,71.43,71.43,32.0,5286.0
2020-04-03,United Kingdom,4489.0,13.0,685.0,GBR,2.0,1.0,2.0,1.0,2.0,1.0,0.0,,1.0,1.0,2.0,1.0,0.0,,0.1,0.0,0.0,1.0,0.0,71.43,71.43,32.0,5286.0
2020-04-04,United Kingdom,3766.0,0.0,709.0,GBR,2.0,1.0,2.0,1.0,2.0,1.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,71.43,71.43,32.0,5286.0
2020-04-05,United Kingdom,5951.0,14.0,622.0,GBR,2.0,1.0,2.0,1.0,2.0,1.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,71.43,71.43,32.0,5286.0
2020-04-06,United Kingdom,3816.0,0.0,440.0,GBR,2.0,1.0,2.0,1.0,2.0,1.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,71.43,71.43,32.0,5286.0
2020-04-07,United Kingdom,3646.0,7.0,786.0,GBR,2.0,1.0,2.0,1.0,2.0,1.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,71.43,71.43,32.0,5286.0
2020-04-08,United Kingdom,5510.0,5.0,939.0,GBR,2.0,1.0,2.0,1.0,2.0,1.0,0.0,,1.0,1.0,2.0,1.0,0.0,929000000.0,0.1,0.0,0.0,1.0,0.0,71.43,71.43,32.0,5286.0
2020-04-09,United Kingdom,4354.0,2.0,881.0,GBR,2.0,1.0,2.0,1.0,2.0,1.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,71.43,71.43,32.0,5286.0
2020-04-10,United Kingdom,8718.0,209.0,981.0,GBR,2.0,1.0,2.0,1.0,2.0,1.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,71.43,71.43,32.0,5286.0
2020-04-11,United Kingdom,5242.0,8.0,917.0,GBR,2.0,1.0,2.0,1.0,2.0,1.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,71.43,71.43,32.0,5286.0
2020-04-12,United Kingdom,5312.0,0.0,737.0,GBR,2.0,1.0,2.0,1.0,2.0,1.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,71.43,71.43,32.0,5286.0
2020-04-13,United Kingdom,4347.0,-343.0,717.0,GBR,2.0,1.0,2.0,1.0,2.0,1.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,71.43,71.43,32.0,5286.0
2020-04-14,United Kingdom,5262.0,0.0,782.0,GBR,2.0,1.0,2.0,1.0,2.0,1.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,71.43,71.43,32.0,5286.0
2020-04-15,United Kingdom,4610.0,21.0,763.0,GBR,2.0,1.0,2.0,1.0,2.0,1.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,71.43,71.43,32.0,5286.0
2020-04-16,United Kingdom,4627.0,4.0,865.0,GBR,2.0,1.0,2.0,1.0,2.0,1.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,71.43,71.43,32.0,5286.0
2020-04-17,United Kingdom,5612.0,0.0,848.0,GBR,,,,,,,,,,,,,,,,,,,,,71.43,32.0,5286.0
2020-01-22,Uruguay,0.0,0.0,0.0,URY,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,9.25,,0.0,0.0,0.0,0.0,0.0,12.3,443.0
